BOM Variant,vad_description1,Component Variant,Quantity,Build per,Time (hrs)
330-1,330-1 - Extra Fine Spray | Oval Plastic Rose,11140,1.0,1,0.003709677
330-2,330-2 - Fine Spray | Oval Plastic Rose,11163,1.0,1,0.003627197
330-2,330-2 - Fine Spray | Oval Plastic Rose,11142,1.0,1,0.003627197
330-2A,330-2a - Fine Spray High Flow | Oval Plastic Rose,11164,1.0,1,0.004126214
330-2A,330-2a - Fine Spray High Flow | Oval Plastic Rose,10251,1.0,1,0.004126214
330-3,330-3 - Coarse Spray | Oval Plastic Rose,11165,1.0,1,0.003655193
330-3,330-3 - Coarse Spray | Oval Plastic Rose,11141,1.0,1,0.003655193
335-1,335-1 - Extra Fine Spray | Round Plastic Rose,11166,1.0,1,0.0045
335-1,335-1 - Extra Fine Spray | Round Plastic Rose,11143,1.0,1,0.0045
335-1-10,335-1 - Extra Fine Spray | Round Plastic Rose - Trade Pack of 10,11166,10.0,1,0.0
335-1-10,335-1 - Extra Fine Spray | Round Plastic Rose - Trade Pack of 10,10467,1.0,1,0.0
335-1-10,335-1 - Extra Fine Spray | Round Plastic Rose - Trade Pack of 10,335-1,10.0,1,0.0
335-2,335-2 - Fine Spray | Round Plastic Rose,11167,1.0,1,0.004218182
335-2,335-2 - Fine Spray | Round Plastic Rose,11144,1.0,1,0.004218182
335-2-10,335-2 - Fine Spray | Round Plastic Rose - Trade box of 10,10467,1.0,1,0.0
335-2-10,335-2 - Fine Spray | Round Plastic Rose - Trade box of 10,11167,10.0,1,0.0
335-2-10,335-2 - Fine Spray | Round Plastic Rose - Trade box of 10,335-2,10.0,1,0.0
335-3,335-3 - Coarse Spray | Round Plastic Rose,11168,1.0,1,0.005
335-3,335-3 - Coarse Spray | Round Plastic Rose,11145,1.0,1,0.005
335-4,335-4 - Extra Coarse Spray | Round Plastic Rose,11169,1.0,1,0.005
335-4,335-4 - Extra Coarse Spray | Round Plastic Rose,11146,1.0,1,0.005
33-ALL,Plastic Complete Rose Set,330-2A,1.0,1,0.0
33-ALL,Plastic Complete Rose Set,335-2,1.0,1,0.0
33-ALL,Plastic Complete Rose Set,330-2,1.0,1,0.0
33-ALL,Plastic Complete Rose Set,330-1,1.0,1,0.0
33-ALL,Plastic Complete Rose Set,330-3,1.0,1,0.0
33-ALL,Plastic Complete Rose Set,335-1,1.0,1,0.0
33-ALL,Plastic Complete Rose Set,335-3,1.0,1,0.0
33-ALL,Plastic Complete Rose Set,335-4,1.0,1,0.0
33-BED,Plastic Bedding Rose Set,330-2A,1.0,1,0.0
33-BED,Plastic Bedding Rose Set,330-2,1.0,1,0.0
33-BED,Plastic Bedding Rose Set,330-1,1.0,1,0.0
33-BED,Plastic Bedding Rose Set,330-3,1.0,1,0.0
33-DELICATE,Plastic Delicate Plants Rose Set,335-2,1.0,1,0.0
33-DELICATE,Plastic Delicate Plants Rose Set,330-2,1.0,1,0.0
33-ESTABLISHED,Plastic Established Plants Rose Set,330-2A,1.0,1,0.0
33-ESTABLISHED,Plastic Established Plants Rose Set,335-3,1.0,1,0.0
33-HARDY,Plastic Hardy Plants Rose Set,330-3,1.0,1,0.0
33-HARDY,Plastic Hardy Plants Rose Set,335-4,1.0,1,0.0
33-POT,Plastic Potting Rose Set,335-2,1.0,1,0.0
33-POT,Plastic Potting Rose Set,335-1,1.0,1,0.0
33-POT,Plastic Potting Rose Set,335-3,1.0,1,0.0
33-POT,Plastic Potting Rose Set,335-4,1.0,1,0.0
33-SEED,Plastic Seed Rose Set,330-1,1.0,1,0.0
33-SEED,Plastic Seed Rose Set,335-1,1.0,1,0.0
33-STARTER,Plastic Starter Set,330-1,1.0,1,0.0
33-STARTER,Plastic Starter Set,335-4,1.0,1,0.0
350,350 Round Rose ,11257,1.0,1,0.001204013
360-1,2x Wooden Handles to fit Heritage Can (790 pre 2025) ,11179,2.0,1,0.005
360-2,Replacement Small Medallion,11115,1.0,1,0.005
360-2,Replacement Small Medallion,10520,1.0,1,0.005
360-2,Replacement Small Medallion,10283,1.0,1,0.005
360-3,Replacement Large Medallion,10520,1.0,1,0.005
360-3,Replacement Large Medallion,11114,1.0,1,0.005
360-3,Replacement Large Medallion,10284,1.0,1,0.005
360-4,Haws Polishing Kit,11175,5.0,1,0.022346369
360-4,Haws Polishing Kit,11170,1.0,1,0.022346369
360-4,Haws Polishing Kit,11171,1.0,1,0.022346369
360-4,Haws Polishing Kit,11172,1.0,1,0.022346369
360-4,Haws Polishing Kit,11176,1.0,1,0.022346369
360-4,Haws Polishing Kit,11308,1.0,1,0.022346369
360-5,1x Wooden Handle to fit Heritage Can (790 post 2025) ,11179,1.0,1,0.0
360-5,1x Wooden Handle to fit Heritage Can (790 post 2025) ,10520,1.0,1,0.0
370,Cream Injection Gun Complete,73,110.0,1000,0.0
370,Cream Injection Gun Complete,236,1.0,1,0.0
370,Cream Injection Gun Complete,242,2.0,1,0.0
370,Cream Injection Gun Complete,243,1.0,1,0.0
370,Cream Injection Gun Complete,ZZZ2236,1.0,1,0.0
370,Cream Injection Gun Complete,5297,2.0,1,0.0
370,Cream Injection Gun Complete,237,1.0,1,0.0
370,Cream Injection Gun Complete,239,1.0,1,0.0
370,Cream Injection Gun Complete,241,1.0,1,0.0
370,Cream Injection Gun Complete,177,1.0,1,0.0
370,Cream Injection Gun Complete,234,1.0,1,0.0
370,Cream Injection Gun Complete,238,1.0,1,0.0
401,M+F Fitting - Angle Bend,10568,51.0,1000,0.046755725
403,"18"" Reeded Tube – Spray Lances",10570,174.0,1000,0.061802426
404,Hexagon Seating ½” M+F – Spray Lance,10566,68.0,1000,0.058012422
405,M+F Fitting - Spray Lance,10568,76.0,1000,0.04674221
406,Hex Cap - Angle Bend,10569,82.0,1000,0.040473934
407,Liner - Angle Bend,10550,54.0,1000,0.038340336
41,Seal & Washer Kit for Eclipse Trigger Unit (12E),5632,1.0,1,0.035
41,Seal & Washer Kit for Eclipse Trigger Unit (12E),5633,1.0,1,0.035
41,Seal & Washer Kit for Eclipse Trigger Unit (12E),5631,1.0,1,0.035
41,Seal & Washer Kit for Eclipse Trigger Unit (12E),5626,1.0,1,0.035
41,Seal & Washer Kit for Eclipse Trigger Unit (12E),5623,2.0,1,0.035
41,Seal & Washer Kit for Eclipse Trigger Unit (12E),5531,1.0,1,0.035
41,Seal & Washer Kit for Eclipse Trigger Unit (12E),5532,1.0,1,0.035
410,Spindle - Adjustable Nozzle,10553,35.0,1000,0.0
411,Cap - Adjustable Nozzle,10573,71.0,1000,0.0
414,Hex Fitting - Extension Lance,10569,123.0,1000,0.0
416,Reeded Tube – Lance Extension (600mm),10570,254.0,1000,0.0836
417,Top – Flight Hole Nozzle,10578,37.0,1000,0.0
418,Bottom – Flight Hole  Nozzle,10569,113.0,1000,0.0
419,Tube - Stair Back Spray Nozzle,10555,51.0,1000,0.171568627
420,Tube Plug,10578,11.0,1000,0.0
421,Tube - Angle Bend,10516,24.0,1000,0.03590106
425,Bottom - Adjustable Nozzle,10569,93.0,1000,0.056930693
430,Reeded Tube – Lance Extension (1800 mm),10570,762.0,1000,0.151666667
430,Reeded Tube – Lance Extension (1800 mm),404,1.0,1,0.151666667
430,Reeded Tube – Lance Extension (1800 mm),405,1.0,1,0.151666667
431,Eclipse Spray Lance (Hose Fitting) 6ft Special,5626,1.0,1,0.195
431,Eclipse Spray Lance (Hose Fitting) 6ft Special,5631,1.0,1,0.195
431,Eclipse Spray Lance (Hose Fitting) 6ft Special,25,1.0,1,0.195
431,Eclipse Spray Lance (Hose Fitting) 6ft Special,57,1.0,1,0.195
431,Eclipse Spray Lance (Hose Fitting) 6ft Special,2401,1.0,1,0.195
431,Eclipse Spray Lance (Hose Fitting) 6ft Special,125-NOG,1.0,1,0.195
431,Eclipse Spray Lance (Hose Fitting) 6ft Special,430,1.0,1,0.195
450-GRN-4,The Sutton Splash - Four Pint in Green (Trade Pack),10522,4.0,1,0.088299694
450-GRN-4,The Sutton Splash - Four Pint in Green (Trade Pack),10407,4.0,1,0.088299694
450-GRN-4,The Sutton Splash - Four Pint in Green (Trade Pack),10520,4.0,1,0.088299694
450-GRN-4,The Sutton Splash - Four Pint in Green (Trade Pack),10370,1.0,1,0.088299694
450-GRN-4,The Sutton Splash - Four Pint in Green (Trade Pack),11144,4.0,1,0.088299694
4600,Galvanised - BM6,SUB4600,1.0,1,0.0
4600,Galvanised - BM6,4704,1.0,1,0.0
4601,Galvanised - BM9,SUB4601,1.0,1,0.0
4601,Galvanised - BM9,4703,1.0,1,0.0
4602,Galvanised - BM17,SUB4602,1.0,1,0.0
4602,Galvanised - BM17,4702,1.0,1,0.0
4701,Motor to Pump Guard,10626,65.0,1000,0.0
4702,Pierced and Raised - BM17,4752,1.0,1,0.01635514
4703,Pierced and Raised - BM9 ,4751,1.0,1,0.013
4704,Pierced and Raised - BM6,4750,1.0,1,0.012575453
5276,Seat - Control Valve,10635,21.0,1000,0.0
5285,Adaptor - ¼”BSP  M/M ,10572,57.0,1000,0.0
5300,Pump Assembly - Twin Outlet (Murprotec),5290,1.0,1,0.0
5300,Pump Assembly - Twin Outlet (Murprotec),5287,1.0,1,0.0
5300,Pump Assembly - Twin Outlet (Murprotec),5288,1.0,1,0.0
5300,Pump Assembly - Twin Outlet (Murprotec),5286,1.0,1,0.0
5300,Pump Assembly - Twin Outlet (Murprotec),5275,1.0,1,0.0
5300,Pump Assembly - Twin Outlet (Murprotec),5257,2.0,1,0.0
5300,Pump Assembly - Twin Outlet (Murprotec),5252,1.0,1,0.0
5300,Pump Assembly - Twin Outlet (Murprotec),76,1.0,1,0.0
5300,Pump Assembly - Twin Outlet (Murprotec),86,1.0,1,0.0
5300,Pump Assembly - Twin Outlet (Murprotec),2481,1.0,1,0.0
5300,Pump Assembly - Twin Outlet (Murprotec),2591,1.0,1,0.0
5300,Pump Assembly - Twin Outlet (Murprotec),2577,1.0,1,0.0
5304,Bolt - Control Valve,10868,1.0,1,0.0
5306,Pump Assembly - To Old Spec (Murprotec),76,1.0,1,0.0
5306,Pump Assembly - To Old Spec (Murprotec),5257,1.0,1,0.0
5306,Pump Assembly - To Old Spec (Murprotec),5286,1.0,1,0.0
5306,Pump Assembly - To Old Spec (Murprotec),5287,1.0,1,0.0
5306,Pump Assembly - To Old Spec (Murprotec),5288,1.0,1,0.0
5306,Pump Assembly - To Old Spec (Murprotec),5290,1.0,1,0.0
5306,Pump Assembly - To Old Spec (Murprotec),2578,1.0,1,0.0
5306,Pump Assembly - To Old Spec (Murprotec),11053,1.0,1,0.0
5306,Pump Assembly - To Old Spec (Murprotec),86,1.0,1,0.0
5306,Pump Assembly - To Old Spec (Murprotec),2481,1.0,1,0.0
5306,Pump Assembly - To Old Spec (Murprotec),2591,1.0,1,0.0
5306,Pump Assembly - To Old Spec (Murprotec),10725,1.0,1,0.0
5350,Diaphragm – Control Valve,10633,1600.0,1000000,0.0
5404,Hypro Piston Seal Kit & Guides ,5407,2.0,1,0.0
5404,Hypro Piston Seal Kit & Guides ,5409,1.0,1,0.0
55,10mm Cream Injector Nozzle for 1 Litre Cream Cartridge,5297,2.0,1,0.0
55,10mm Cream Injector Nozzle for 1 Litre Cream Cartridge,236,1.0,1,0.0
55,10mm Cream Injector Nozzle for 1 Litre Cream Cartridge,5356,1.0,1,0.0
55,10mm Cream Injector Nozzle for 1 Litre Cream Cartridge,73,110.0,1000,0.0
55,10mm Cream Injector Nozzle for 1 Litre Cream Cartridge,244,1.0,1,0.0
555-1-B-GRA,The Smethwick and Fazeley Brass and Graphite One Pint ,155-1-GRA,1.0,1,0.0
555-1-B-GRA,The Smethwick and Fazeley Brass and Graphite One Pint ,2915-B,1.0,1,0.0
555-1-B-GRN,The Smethwick and Fazeley Brass and Green One Pint ,155-1-GRN,1.0,1,0.0
555-1-B-GRN,The Smethwick and Fazeley Brass and Green One Pint ,2915-B,1.0,1,0.0
555-1-C-GRA,Fazeley Flow & Smethwick Spritzer - 1 Pint Graphite & Copper,155-1-GRA,1.0,1,0.0
555-1-C-GRA,Fazeley Flow & Smethwick Spritzer - 1 Pint Graphite & Copper,2915-C,1.0,1,0.0
555-1-C-GRN,The Fazeley Flow and Smethwick Spritzer Watering Set,155-1-GRN,1.0,1,0.0
555-1-C-GRN,The Fazeley Flow and Smethwick Spritzer Watering Set,2915-C,1.0,1,0.0
555-2-B-GRA,The Smethwick and Fazeley Brass and Graphite Two Pint ,155-2-GRA,1.0,1,0.0
555-2-B-GRA,The Smethwick and Fazeley Brass and Graphite Two Pint ,2915-B,1.0,1,0.0
555-2-B-GRN,The Smethwick and Fazeley Brass and Green Two Pint ,155-2-GRN,1.0,1,0.0
555-2-B-GRN,The Smethwick and Fazeley Brass and Green Two Pint ,2915-B,1.0,1,0.0
5580,Bower Beam BM6 (550x100mm),4705,1.0,1,0.030865052
5580,Bower Beam BM6 (550x100mm),4706,6.0,1,0.030865052
5580,Bower Beam BM6 (550x100mm),11002,1.0,1,0.030865052
5580,Bower Beam BM6 (550x100mm),4600,2.0,1,0.030865052
5581,Bower Beam BM9 (655x100mm),4706,8.0,1,0.04561086
5581,Bower Beam BM9 (655x100mm),4705,1.0,1,0.04561086
5581,Bower Beam BM9 (655x100mm),11002,1.0,1,0.04561086
5581,Bower Beam BM9 (655x100mm),4601,2.0,1,0.04561086
5582,Bower Beam BM17 (1020x150mm),4706,14.0,1,0.06643739
5582,Bower Beam BM17 (1020x150mm),4705,2.0,1,0.06643739
5582,Bower Beam BM17 (1020x150mm),11002,1.0,1,0.06643739
5582,Bower Beam BM17 (1020x150mm),4602,2.0,1,0.06643739
56,1 Litre Cartridge Tube Nozzle Adaptor,10867,39.0,1000,0.0
560-1-C,The Smethwick and Fazeley Copper One Pint ,160-1,1.0,1,0.0
560-1-C,The Smethwick and Fazeley Copper One Pint ,2915-C,1.0,1,0.0
560-2-C,The Smethwick and Fazeley Copper Two Pint ,160-2,1.0,1,0.0
560-2-C,The Smethwick and Fazeley Copper Two Pint ,2915-C,1.0,1,0.0
5624,Lever - Trigger Unit,10625,1.0,1000,0.0
5624,Lever - Trigger Unit,10722,1.0,1,0.0
565-2-B-GRA,The Smethwick and Rowley Brass and Graphite,165-2-GRA,1.0,1,0.0
565-2-B-GRA,The Smethwick and Rowley Brass and Graphite,2915-B,1.0,1,0.0
565-2-B-GRN,The Smethwick and Rowley Brass and Green,165-2-GRN,1.0,1,0.0
565-2-B-GRN,The Smethwick and Rowley Brass and Green,2915-B,1.0,1,0.0
565-B-3005,The Rowley Ripple & Smethwick Spritzer - Wine Red & Brass Gift Set,10364,1.0,1,0.058
565-B-3005,The Rowley Ripple & Smethwick Spritzer - Wine Red & Brass Gift Set,10376,1.0,1,0.058
565-B-3005,The Rowley Ripple & Smethwick Spritzer - Wine Red & Brass Gift Set,11115,2.0,1,0.058
565-B-3005,The Rowley Ripple & Smethwick Spritzer - Wine Red & Brass Gift Set,11025,1.0,1,0.058
565-B-3005,The Rowley Ripple & Smethwick Spritzer - Wine Red & Brass Gift Set,10283,1.0,1,0.058
565-B-3005,The Rowley Ripple & Smethwick Spritzer - Wine Red & Brass Gift Set,11243,1.0,1,0.058
565-B-3005,The Rowley Ripple & Smethwick Spritzer - Wine Red & Brass Gift Set,11299,1.0,1,0.058
565-B-4009,The Rowley Ripple & Smethwick Spritzer - Pastel Violet & Brass Gift Set,11115,2.0,1,0.054130435
565-B-4009,The Rowley Ripple & Smethwick Spritzer - Pastel Violet & Brass Gift Set,11300,1.0,1,0.054130435
565-B-4009,The Rowley Ripple & Smethwick Spritzer - Pastel Violet & Brass Gift Set,11025,1.0,1,0.054130435
565-B-4009,The Rowley Ripple & Smethwick Spritzer - Pastel Violet & Brass Gift Set,10364,1.0,1,0.054130435
565-B-4009,The Rowley Ripple & Smethwick Spritzer - Pastel Violet & Brass Gift Set,10376,1.0,1,0.054130435
565-B-4009,The Rowley Ripple & Smethwick Spritzer - Pastel Violet & Brass Gift Set,10283,1.0,1,0.054130435
565-B-4009,The Rowley Ripple & Smethwick Spritzer - Pastel Violet & Brass Gift Set,11271,1.0,1,0.054130435
565-B-4009,The Rowley Ripple & Smethwick Spritzer - Pastel Violet & Brass Gift Set,11299,1.0,1,0.054130435
565-B-8004,The Rowley Ripple & Smethwick Spritzer - Copper Brown & Brass Gift Set,10376,1.0,1,0.059333333
565-B-8004,The Rowley Ripple & Smethwick Spritzer - Copper Brown & Brass Gift Set,10364,1.0,1,0.059333333
565-B-8004,The Rowley Ripple & Smethwick Spritzer - Copper Brown & Brass Gift Set,11300,1.0,1,0.059333333
565-B-8004,The Rowley Ripple & Smethwick Spritzer - Copper Brown & Brass Gift Set,11115,2.0,1,0.059333333
565-B-8004,The Rowley Ripple & Smethwick Spritzer - Copper Brown & Brass Gift Set,11025,1.0,1,0.059333333
565-B-8004,The Rowley Ripple & Smethwick Spritzer - Copper Brown & Brass Gift Set,10283,1.0,1,0.059333333
565-B-8004,The Rowley Ripple & Smethwick Spritzer - Copper Brown & Brass Gift Set,11248,1.0,1,0.059333333
565-B-8004,The Rowley Ripple & Smethwick Spritzer - Copper Brown & Brass Gift Set,11299,1.0,1,0.059333333
565-B-GRN,The Rowley Ripple & Smethwick Spritzer - Green & Brass Gift Set,10376,1.0,1,0.053772152
565-B-GRN,The Rowley Ripple & Smethwick Spritzer - Green & Brass Gift Set,10364,1.0,1,0.053772152
565-B-GRN,The Rowley Ripple & Smethwick Spritzer - Green & Brass Gift Set,11025,1.0,1,0.053772152
565-B-GRN,The Rowley Ripple & Smethwick Spritzer - Green & Brass Gift Set,11115,2.0,1,0.053772152
565-B-GRN,The Rowley Ripple & Smethwick Spritzer - Green & Brass Gift Set,10283,1.0,1,0.053772152
565-B-GRN,The Rowley Ripple & Smethwick Spritzer - Green & Brass Gift Set,10687,1.0,1,0.053772152
565-B-GRN,The Rowley Ripple & Smethwick Spritzer - Green & Brass Gift Set,11299,1.0,1,0.053772152
565-B-LCG,The Rowley Ripple & Smethwick Spritzer - Lichen Green & Brass Gift Set,10364,1.0,1,0.0
565-B-LCG,The Rowley Ripple & Smethwick Spritzer - Lichen Green & Brass Gift Set,10376,1.0,1,0.0
565-B-LCG,The Rowley Ripple & Smethwick Spritzer - Lichen Green & Brass Gift Set,11025,1.0,1,0.0
565-B-LCG,The Rowley Ripple & Smethwick Spritzer - Lichen Green & Brass Gift Set,11115,2.0,1,0.0
565-B-LCG,The Rowley Ripple & Smethwick Spritzer - Lichen Green & Brass Gift Set,10283,1.0,1,0.0
565-B-LCG,The Rowley Ripple & Smethwick Spritzer - Lichen Green & Brass Gift Set,11280,1.0,1,0.0
565-B-LCG,The Rowley Ripple & Smethwick Spritzer - Lichen Green & Brass Gift Set,11299,1.0,1,0.0
565-B-SAG,The Rowley Ripple & Smethwick Spritzer - Sage & Brass Gift Set,11115,2.0,1,0.058823333
565-B-SAG,The Rowley Ripple & Smethwick Spritzer - Sage & Brass Gift Set,10364,1.0,1,0.058823333
565-B-SAG,The Rowley Ripple & Smethwick Spritzer - Sage & Brass Gift Set,10376,1.0,1,0.058823333
565-B-SAG,The Rowley Ripple & Smethwick Spritzer - Sage & Brass Gift Set,11025,1.0,1,0.058823333
565-B-SAG,The Rowley Ripple & Smethwick Spritzer - Sage & Brass Gift Set,11045,1.0,1,0.058823333
565-B-SAG,The Rowley Ripple & Smethwick Spritzer - Sage & Brass Gift Set,10283,1.0,1,0.058823333
565-B-SAG,The Rowley Ripple & Smethwick Spritzer - Sage & Brass Gift Set,10692,1.0,1,0.058823333
565-B-SAG,The Rowley Ripple & Smethwick Spritzer - Sage & Brass Gift Set,11299,1.0,1,0.058823333
565-C-4009,The Rowley Ripple & Smethwick Spritzer - Pastel Violet & Copper Gift Set,10373,1.0,1,0.065333333
565-C-4009,The Rowley Ripple & Smethwick Spritzer - Pastel Violet & Copper Gift Set,10364,1.0,1,0.065333333
565-C-4009,The Rowley Ripple & Smethwick Spritzer - Pastel Violet & Copper Gift Set,11115,2.0,1,0.065333333
565-C-4009,The Rowley Ripple & Smethwick Spritzer - Pastel Violet & Copper Gift Set,11025,1.0,1,0.065333333
565-C-4009,The Rowley Ripple & Smethwick Spritzer - Pastel Violet & Copper Gift Set,11045,1.0,1,0.065333333
565-C-4009,The Rowley Ripple & Smethwick Spritzer - Pastel Violet & Copper Gift Set,10246,1.0,1,0.065333333
565-C-4009,The Rowley Ripple & Smethwick Spritzer - Pastel Violet & Copper Gift Set,10283,1.0,1,0.065333333
565-C-4009,The Rowley Ripple & Smethwick Spritzer - Pastel Violet & Copper Gift Set,11271,1.0,1,0.065333333
565-N-GRA,The Rowley Ripple & Smethwick Spritzer - Graphite & Nickel Gift Set,10377,1.0,1,0.058816667
565-N-GRA,The Rowley Ripple & Smethwick Spritzer - Graphite & Nickel Gift Set,10364,1.0,1,0.058816667
565-N-GRA,The Rowley Ripple & Smethwick Spritzer - Graphite & Nickel Gift Set,11045,1.0,1,0.058816667
565-N-GRA,The Rowley Ripple & Smethwick Spritzer - Graphite & Nickel Gift Set,11025,1.0,1,0.058816667
565-N-GRA,The Rowley Ripple & Smethwick Spritzer - Graphite & Nickel Gift Set,11115,2.0,1,0.058816667
565-N-GRA,The Rowley Ripple & Smethwick Spritzer - Graphite & Nickel Gift Set,10246,1.0,1,0.058816667
565-N-GRA,The Rowley Ripple & Smethwick Spritzer - Graphite & Nickel Gift Set,10283,1.0,1,0.058816667
565-N-GRA,The Rowley Ripple & Smethwick Spritzer - Graphite & Nickel Gift Set,10691,1.0,1,0.058816667
57,Adjustable Spray Nozzle,409,1.0,1,0.025833333
57,Adjustable Spray Nozzle,5532,1.0,1,0.025833333
57,Adjustable Spray Nozzle,5623,1.0,1,0.025833333
57,Adjustable Spray Nozzle,410,1.0,1,0.025833333
57,Adjustable Spray Nozzle,411,1.0,1,0.025833333
57,Adjustable Spray Nozzle,425,1.0,1,0.025833333
57,Adjustable Spray Nozzle,2412,1.0,1,0.025833333
580-2-C,The Smethwick and Rowley Copper,180-2,1.0,1,0.0
580-2-C,The Smethwick and Rowley Copper,2915-C,1.0,1,0.0
580-B,The Rowley Ripple & Smethwick Spritzer - Copper & Brass Gift Set,11025,1.0,1,0.144173913
580-B,The Rowley Ripple & Smethwick Spritzer - Copper & Brass Gift Set,10364,1.0,1,0.144173913
580-B,The Rowley Ripple & Smethwick Spritzer - Copper & Brass Gift Set,10376,1.0,1,0.144173913
580-B,The Rowley Ripple & Smethwick Spritzer - Copper & Brass Gift Set,11115,2.0,1,0.144173913
580-B,The Rowley Ripple & Smethwick Spritzer - Copper & Brass Gift Set,10283,1.0,1,0.144173913
580-B,The Rowley Ripple & Smethwick Spritzer - Copper & Brass Gift Set,11203,1.0,1,0.144173913
580-B,The Rowley Ripple & Smethwick Spritzer - Copper & Brass Gift Set,11299,1.0,1,0.144173913
580-C,The Rowley Ripple & Smethwick Spritzer - Copper & Copper Gift Set,11025,1.0,1,0.11329588
580-C,The Rowley Ripple & Smethwick Spritzer - Copper & Copper Gift Set,11115,2.0,1,0.11329588
580-C,The Rowley Ripple & Smethwick Spritzer - Copper & Copper Gift Set,11224,1.0,1,0.11329588
580-C,The Rowley Ripple & Smethwick Spritzer - Copper & Copper Gift Set,10364,1.0,1,0.11329588
580-C,The Rowley Ripple & Smethwick Spritzer - Copper & Copper Gift Set,10373,1.0,1,0.11329588
580-C,The Rowley Ripple & Smethwick Spritzer - Copper & Copper Gift Set,10283,1.0,1,0.11329588
580-C,The Rowley Ripple & Smethwick Spritzer - Copper & Copper Gift Set,11203,1.0,1,0.11329588
580-C,The Rowley Ripple & Smethwick Spritzer - Copper & Copper Gift Set,11299,1.0,1,0.11329588
580-N,The Rowley Ripple & Smethwick Spritzer - Copper & Nickel Gift Set,10377,1.0,1,0.125
580-N,The Rowley Ripple & Smethwick Spritzer - Copper & Nickel Gift Set,10364,1.0,1,0.125
580-N,The Rowley Ripple & Smethwick Spritzer - Copper & Nickel Gift Set,11115,2.0,1,0.125
580-N,The Rowley Ripple & Smethwick Spritzer - Copper & Nickel Gift Set,11025,1.0,1,0.125
580-N,The Rowley Ripple & Smethwick Spritzer - Copper & Nickel Gift Set,10283,1.0,1,0.125
580-N,The Rowley Ripple & Smethwick Spritzer - Copper & Nickel Gift Set,11203,1.0,1,0.125
580-N,The Rowley Ripple & Smethwick Spritzer - Copper & Nickel Gift Set,11299,1.0,1,0.125
61,Flight Hole Nozzle,5623,1.0,1,0.0
61,Flight Hole Nozzle,5532,1.0,1,0.0
61,Flight Hole Nozzle,417,1.0,1,0.0
61,Flight Hole Nozzle,418,1.0,1,0.0
62,Stair Back Spray Nozzle,419,1.0,1,0.059591837
62,Stair Back Spray Nozzle,420,1.0,1,0.059591837
62,Stair Back Spray Nozzle,425,1.0,1,0.059591837
640,Injector Rod - 250mm x 10mm Dia. BSPF Inlet,95,1.0,1,0.10089172
640,Injector Rod - 250mm x 10mm Dia. BSPF Inlet,2027,1.0,1,0.10089172
640,Injector Rod - 250mm x 10mm Dia. BSPF Inlet,2167,1.0,1,0.10089172
640,Injector Rod - 250mm x 10mm Dia. BSPF Inlet,2461,1.0,1,0.10089172
640,Injector Rod - 250mm x 10mm Dia. BSPF Inlet,2617,1.0,1,0.10089172
640,Injector Rod - 250mm x 10mm Dia. BSPF Inlet,3022,1.0,1,0.10089172
640,Injector Rod - 250mm x 10mm Dia. BSPF Inlet,3042,1.0,1,0.10089172
666,Injector Rod - 450mm x 12.5mm Dia. BSPF Inlet,2050,1.0,1,0.082608696
666,Injector Rod - 450mm x 12.5mm Dia. BSPF Inlet,2168,1.0,1,0.082608696
666,Injector Rod - 450mm x 12.5mm Dia. BSPF Inlet,2462,1.0,1,0.082608696
666,Injector Rod - 450mm x 12.5mm Dia. BSPF Inlet,2617,1.0,1,0.082608696
666,Injector Rod - 450mm x 12.5mm Dia. BSPF Inlet,3045,1.0,1,0.082608696
666,Injector Rod - 450mm x 12.5mm Dia. BSPF Inlet,3108,1.0,1,0.082608696
666,Injector Rod - 450mm x 12.5mm Dia. BSPF Inlet,96,1.0,1,0.082608696
680,Injector Rod - 250mm x 12.5mm Dia. BSPF Inlet,2050,1.0,1,0.088833333
680,Injector Rod - 250mm x 12.5mm Dia. BSPF Inlet,2168,1.0,1,0.088833333
680,Injector Rod - 250mm x 12.5mm Dia. BSPF Inlet,2462,1.0,1,0.088833333
680,Injector Rod - 250mm x 12.5mm Dia. BSPF Inlet,2617,1.0,1,0.088833333
680,Injector Rod - 250mm x 12.5mm Dia. BSPF Inlet,3082,1.0,1,0.088833333
680,Injector Rod - 250mm x 12.5mm Dia. BSPF Inlet,3102,1.0,1,0.088833333
680,Injector Rod - 250mm x 12.5mm Dia. BSPF Inlet,96,1.0,1,0.088833333
682,Injector Rod - 600mm x 12.5mm Dia. BSPF Inlet,2050,1.0,1,0.09375
682,Injector Rod - 600mm x 12.5mm Dia. BSPF Inlet,2168,1.0,1,0.09375
682,Injector Rod - 600mm x 12.5mm Dia. BSPF Inlet,2462,1.0,1,0.09375
682,Injector Rod - 600mm x 12.5mm Dia. BSPF Inlet,2617,1.0,1,0.09375
682,Injector Rod - 600mm x 12.5mm Dia. BSPF Inlet,3027,1.0,1,0.09375
682,Injector Rod - 600mm x 12.5mm Dia. BSPF Inlet,3086,1.0,1,0.09375
682,Injector Rod - 600mm x 12.5mm Dia. BSPF Inlet,96,1.0,1,0.09375
69,Top - Suction Strainer,10567,155.0,1000,0.0775
70,Tail - Suction Strainer,10629,121.0,1000,0.0
77,Mesh - Suction Strainer,10628,10.0,1000,0.0
790-GLV,The Hockley Heritage - Two Gallon HDG in Galv',ZNS1564,2.0,1,0.0
790-GLV,The Hockley Heritage - Two Gallon HDG in Galv',11539,1.0,1,0.0
